Url,Elapsed time (ms),Method
https://testing1.kontocloud.com:8443/kontocloud/backoffice/PaymentOption/GetPaymentOptionNames,132.36,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Transaction/List_Read,352,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Transaction/List_Read,146.29,POST
Transaction Management → External Transactions (300031),960.19,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionAcquiring/List,319.58,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionType/GetTransactionTypes?applicableTarget=8,124.07,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/PaymentOption/GetPaymentOptionNames,123.88,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionAcquiring/List_Read,165.35,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionAcquiring/List_Read,140.65,POST
Transaction Management → Internal Transactions (300066),1318.65,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionIssuing/List,340.27,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionType/GetTransactionTypes?applicableTarget=16,139.11,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/RiskType/GetRiskTypeList?text=,130.96,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionIssuing/List_Read,151.36,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionIssuing/List_Read,145.01,POST
Transaction Management → Scheduled Transactions (15392 !!!),1033.17,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ScheduledTransaction/List,337.39,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Currency/GetCurrencyList?text=,148.02,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ScheduledTransaction/List_Read,163.63,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ScheduledTransaction/List_Read,146.48,POST
Transaction Management → Unsettled Transactions (301666),18525.02,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/UnsettledTransaction/List,1629.5,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/PaymentOption/GetPaymentOptionNames,1252.15,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Catalog/GetEntryIndicators?text=,854.83,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Currency/GetCurrencyList?text=,2137.79,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/UnsettledTransaction/List_Read,16232.12,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/UnsettledTransaction/List_Read,1608.14,POST
Risk Management → Order Risk Check (empty !!!),936.40,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/OrderRiskCheck/List,327.97,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,179.76,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ComplianceCheck/GetTrafficLightList?text=,136.33,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/OrderRiskCheck/GetDenialReasonsList?text=,155.65,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/OrderRiskCheck/List_Read,127.79,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/OrderRiskCheck/List_Read,111.32,POST
Risk Management → Blocked Transactions (empty !!!),971.82,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/BlockedTransactionIssuing/List,357.4,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,132.76,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionType/GetTransactionTypes?applicableTarget=64,124.68,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/BlockedTransactionIssuing/List_Read,133.29,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/BlockedTransactionIssuing/List_Read,112.28,POST
Reports → Account Application Status (208065 !!!),6469.13,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/AccountApplicationStatus,352.92,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/AccountApplication/GetStatusList?text=,125.37,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,124.33,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/AccountApplicationStatus_Read,5608.58,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/AccountApplicationStatus_Read,595.31,POST
Reports → Acount Balance (302701),22413.11,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/AccountBalance,429.04,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,279.99,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Product/GetProducts?hideFiProduct=False&text=,371.15,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Account/GetStatusList?text=,938.27,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Currency/GetCurrencyList?text=,930.19,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/AccountBalance_Read,21340.55,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/AccountBalance_Read,18035.3,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Program/GetPrograms?text=&MemberId=&WalletProductId=,1026.83,GET
Reports → External Authorization (302500),2796.97,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/ExternalAuthorization,403.89,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,210.33,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/PaymentOption/GetPaymentOptions?text=,190.33,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/ExternalAuthorization_Read,245.64,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/ExternalAuthorization_Read,1776.68,POST
Reports → External Payout (300925),3702.41,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/ExternalPayout,484.74,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,173.13,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/PaymentOption/GetPaymentOptions?text=,128.19,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/ExternalPayoutList_Read,1100.98,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/ExternalPayoutList_Read,2527.79,POST
Reports → Fees (392 !!!),898.46,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/Fee,321.3,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/FeeList_Read,132.2,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/FeeList_Read,112.98,POST
Reports → Fraud Transactions (empty !!!),964.26,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/FraudTransactions,329.09,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,122.99,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/FraudTransactionsList_Read,139.85,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/FraudTransactionsList_Read,130.62,POST
Reports → GoAML Transactions (300069),1112.94,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/GoAmlTransactions,425.85,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/GoAmlTransactionsList_Read,182.67,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/GoAmlTransactionsList_Read,165.22,POST
